Origin interactor	Destination interactor	Interaction Name	Interaction Frame	Destination Area	Origin Area
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	1464	4129.620189167445	1061.222434516482
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	1465	4107.289895053127	1055.0887070101824
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	1466	4172.930845551267	1072.6770733722474
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	1467	4018.9556646263263	1043.3411387537662
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	1468	4016.501960869027	1041.3531436195299
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	1469	4044.8630353512935	1043.7027445187498
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	1470	4161.952275012426	1049.1544242112573
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	1471	4028.8963351097163	1050.8225189488908
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	1472	4032.143916303341	989.0432731210396
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1508	1359.690995195595	994.9357145925844
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1515	930.7339333359564	1015.5015453165795
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1516	996.6612987761317	1006.1836175349579
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1517	992.6694953928028	1007.983447558419
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1518	1038.9913691443746	1000.6731088496715
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1535	1130.0064416802377	1021.7212733676134
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1536	1096.7683560916387	1026.0020446826845
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1537	1129.1576310558025	1009.924576600501
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1538	1171.5399308255114	1020.8785501288097
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1539	1123.1405115315868	1008.1727577247486
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1542	1127.859358728072	1142.443431102543
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1543	1126.234611494861	1092.7613848820608
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1544	1126.734908682522	1093.727575751993
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1545	1126.305436471501	1093.6475536589194
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1546	1126.011149460485	1086.2871543826798
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1547	1125.5468783407473	1059.6082302494422
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1548	1112.0716581333966	1066.859559826992
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1549	1149.8927107618526	1046.5840696057603
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1550	1150.47103335803	1044.5892906101813
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1551	1148.8847212588173	1039.602405858984
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1552	1148.627937050176	1039.915096275717
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1553	1149.3653369381975	1039.7370473848955
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1554	1127.2124225900777	1075.6579502978766
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1555	1194.0455043073277	1032.9647298745576
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1556	1190.6405938025239	1023.1247216881086
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1558	1228.371761851894	943.590540796081
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1559	1210.6861329911221	970.4831464703486
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1560	1174.2515664212035	981.9279958218033
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1561	1138.8866552479944	1069.6955996124173
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1701	1047.4397285930872	965.5424066824907
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1702	1053.181327167496	1044.4923447975434
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1703	1045.6913320057222	965.7203112190945
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1704	1038.3645723881164	970.8589171737725
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1707	1187.2794600263226	1041.3653733410388
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1901	1124.8363085031976	1122.757727428111
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1902	1133.7796290360468	1112.5069516090869
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	2084	1126.3433242228273	1119.5602024812283
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	2085	1108.95861287769	1105.4449715919338
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	2092	1106.0647228988976	1018.5141433343132
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	2142	1005.4410145463593	1028.8217213223222
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	2389	1189.9722844490454	1074.8466898198583
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	2390	1068.8793760093324	1048.0528117275098
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	2401	1134.5587947778663	1007.0279851484039
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	2401	4056.5877061045226	1134.5587947778663
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	2403	1060.220583004477	1058.9440163287131
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	2404	1005.7103154927306	1044.7725764715747
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	2407	1028.5664487084382	1075.3767109285493
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	2408	1065.400751188163	1188.0745051317288
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	2610	835.880853258362	937.3651787294305
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	2640	972.7105773478387	870.3955985211384
