Origin interactor	Destination interactor	Interaction Name	Interaction Frame	Destination Area	Origin Area
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	342	3959.6556050771824	969.8215257840611
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	343	3968.689999879956	1027.4981464035043
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	346	3861.9502065319357	921.8018151449928
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	551	3845.1928878413814	1160.7367567389263
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1130	1026.4064455899127	1007.6696198199671
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1131	1040.9045288614473	1000.9303271739751
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1172	1087.2299942743246	958.7340063551959
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1552	958.381428016111	967.9548824092992
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1554	846.5058147778874	940.3311344481064
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1555	903.106556857964	926.6681375274682
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1564	1009.598489454654	1066.175207700089
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1565	991.5164343048035	984.2429678424666
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1580	935.496612820385	1006.0378814986673
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1581	964.7979176366875	857.119574217989
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	1800	3725.2475901228436	952.3154247621337
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	1802	3732.937903398899	971.3179923809497
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	1803	3727.3146670334045	1006.3819522876299
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	1837	3304.645625554165	984.3019532529127
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	1937	4175.004617895862	1008.9781313570155
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	1982	3926.7717515518034	1002.3186277095768
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	3443	1783.0805921604149	931.445902238473
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	3443	3482.272837598367	931.445902238473
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	4507	3850.71697215019	1027.9556141196774
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	4738	1029.4048836349411	912.0002534360774
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	4739	916.6818443180566	997.5530928347742
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	4740	933.2955120343154	1042.0257793814903
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	4742	915.3553507154287	952.1219608881318
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	4772	899.0814837207687	1028.8496712678261
