Origin interactor	Destination interactor	Interaction Name	Interaction Frame	Destination Area	Origin Area
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	905	1110.9329985754484	833.9783665839892
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	907	1117.0255826652085	857.9737438058606
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	912	1085.737644971657	1089.287256027712
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	916	1050.1804849377265	1054.4398733157727
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	917	1134.4308851567926	1044.9155278076018
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	918	1088.0142757279916	1032.7331472513788
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	920	1093.835296823843	934.7816257428098
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	921	1007.606313597911	893.3685089527911
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	923	1022.5534091831025	858.1783057253733
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	924	1004.4960543674205	862.8581622794753
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	925	986.160710573254	827.7713483031724
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	926	1089.4323269655806	883.1745570369176
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	928	1114.6083998444947	835.6638473405922
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	929	1130.3257197722348	897.9108709686442
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	930	1152.1101423865791	869.2011187165709
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	931	1055.541563052752	804.2502928438807
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	934	1030.952013725366	800.9152638930979
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	935	1026.6058785259097	840.829041041766
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	960	1015.5649674060547	831.2154311179665
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	961	1030.1397026359653	810.7319817427589
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	962	1065.339016213461	892.4807469248273
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	963	1094.5384732391133	883.1229545034055
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	2076	853.767631015658	1539.6485920959096
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	2078	823.122886025985	1464.9444062002813
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	2078	3613.3799419773395	823.122886025985
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	2550	1069.8588534856215	2433.953585179836
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	5674	1096.7627027283738	1026.7203613794763
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	5699	941.8361764544969	1044.1164130754873
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	5746	951.2305727703124	957.8790131647927
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	5747	960.4507891236184	933.7081757256825
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	5753	934.5987801850343	862.0052770362591
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	5754	1000.2094853233682	869.2647254327559
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	5755	945.6974015213652	1128.3280626012372
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	5756	1002.9034006209206	1054.4238011671096
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	5758	1023.4422233821693	902.1724830526721
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	5759	1014.6609910462578	870.1119018243854
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	5761	992.171920927634	787.5364271757061
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	5788	1012.6209986802659	822.8992984513181
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	6693	3552.9980215614314	1016.0667595202482
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	6694	3489.0565332822025	982.3977795914062
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	6695	3473.963951389955	1009.2706700319134
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	6703	3449.2334450418443	1058.027888634171
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	6704	3458.75286499821	1040.4951004606926
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	6707	3432.957611701624	1040.2516185524914
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	6708	3426.1268731079444	992.0530559501914
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	6717	3279.833921381994	1031.969618803344
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	6718	3296.4769271951354	1017.9833829659564
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	6719	3766.912398829661	1034.889983113034
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	6720	3743.4771135350557	1026.837418264002
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	6721	3597.7534115087738	1025.2806017953483
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	10101	875.5281106693309	967.9305590969162
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	15080	1020.0085112954488	958.5123513102899
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	15081	920.6939655040354	926.2109284512289
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	15082	979.6221232433383	1014.2678488564188
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	15083	1040.0189992694006	984.3741779016999
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	15084	1024.5505379377505	1002.500922395988
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	15085	1010.583946398088	999.6050023400371
