Origin interactor	Destination interactor	Interaction Name	Interaction Frame	Destination Area	Origin Area
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	2829	971.1229234655257	2494.262685383411
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	2830	971.1230588017231	2515.3569695480037
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	2831	970.1300336636868	2479.847205281606
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	2832	970.3703203420143	2469.6273012188976
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	3413	4073.1871067604725	916.4721529512977
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	3442	3946.15714815096	919.4720543230684
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	3463	3971.6967688704262	940.6204199558725
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	3464	3835.8853421973936	932.8685143572663
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	3466	3836.5530789679015	979.5027989212025
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	3467	3943.495649928204	918.3081360457136
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	3468	3832.5642583358494	884.8409057488158
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	3469	3691.7120959655954	895.2858537564261
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	3472	3705.5594053110585	848.5148142296899
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	3475	3829.640163361037	1010.3224265959891
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	3476	3733.239312590361	975.3539177422332
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	3477	3854.135213324539	950.479014708437
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	3478	3904.786224999736	973.9654203250873
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	3479	3855.6842136873006	955.7435250472581
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	3480	3981.644702527089	972.9305863834057
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	3482	3901.9911171809176	1022.6394502050498
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	3487	3818.1735645479253	924.9436508448713
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	3535	3830.152565704202	1042.9378579560305
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	3539	3728.8342597508677	998.5548051564743
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	3542	3829.9928406541753	939.1529089328304
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	3545	3536.483558442805	980.382723920683
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	3548	3665.7125679177025	955.4835621959401
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	3550	3701.328714172739	938.2327048825822
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	3551	3642.8060267415512	1062.885762044345
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	3552	3615.3200572517712	1057.908481820604
