Origin interactor	Destination interactor	Interaction Name	Interaction Frame	Destination Area	Origin Area
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	1190	3822.2763552104743	1073.605611961186
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	1191	3856.0306514999033	1031.643057000892
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	1192	3828.6245448073723	1012.0854871351586
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	1194	3720.0739892812644	1034.653819082469
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	1197	3685.678113657919	1066.8685893867862
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	1198	3682.5567713545165	1067.5346160262166
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	1199	3702.7187166510976	1066.4449824890544
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	1200	3705.2838646264213	1043.0451143893083
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	1873	1081.1835530892656	957.3590028586061
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	2896	3659.767521743174	1063.562867861439
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	2897	3695.304287422345	1063.7586551939896
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	2898	3678.865964305949	1063.1336825595065
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	2902	3662.48835850435	1063.6965847846984
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	2903	3725.588401836487	1055.0426197516679
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	2906	3726.0759721389136	1055.6021321099365
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	2907	3727.097201281719	1065.9938597224848
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	3463	3902.01823663877	1104.9165020115456
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	3464	3851.9663368174406	1116.8410991747203
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	3465	3856.5025242194315	1119.201503536279
ArUcoTag#black	ArUcoTag#purple	Head_to_Body	3466	3877.1379203281012	1172.3358328466345
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	6414	3875.317928428502	1050.0157145853552
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	6415	3772.3757838127194	1078.3090872318674
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	6416	3782.0958302792615	1038.6151397244578
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	6417	3889.6756687348407	1045.840620130958
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	6418	3885.202080557789	1042.8513106587961
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	6419	3921.8761715416085	1015.8250593510774
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	6420	3788.8497269599366	942.9462628683973
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	6421	3799.472580847099	957.4904618367246
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	6422	3792.8589777790444	978.0525576717694
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	6423	3789.81911032824	1002.0001612580509
ArUcoTag#purple	ArUcoTag#black	Head_to_Body	6424	3790.649563141027	952.7219694392351
ArUcoTag#black	ArUcoTag#purple	Head_to_Head	6425	1058.4921188798635	1683.683979024349
