,Origin interactor,Destination interactor,Interaction Name,Interaction Frame,Destination Area,Origin Area,Bout
0,ArUcoTag#black,ArUcoTag#purple,Head_to_Body,6783,3406.450510241217,993.952864443854,1
1,ArUcoTag#black,ArUcoTag#purple,Head_to_Body,6793,3253.0056981210605,978.7452653888532,1
2,ArUcoTag#black,ArUcoTag#purple,Head_to_Body,6873,3396.596000673096,937.0943184519792,2
3,ArUcoTag#black,ArUcoTag#purple,Head_to_Body,6874,3487.4893064039097,932.2424107212704,2
4,ArUcoTag#black,ArUcoTag#purple,Head_to_Body,6875,3429.187416572494,953.196682045952,2
5,ArUcoTag#black,ArUcoTag#purple,Head_to_Body,6877,3345.106436090146,1016.9144575948452,2
6,ArUcoTag#black,ArUcoTag#purple,Head_to_Body,6898,3411.4814744341493,925.1242642194276,3
7,ArUcoTag#black,ArUcoTag#purple,Head_to_Body,6899,3566.959247799192,1151.7409709723208,3
8,ArUcoTag#black,ArUcoTag#purple,Head_to_Body,6900,3589.87258390916,1149.239898788489,3
11,ArUcoTag#purple,ArUcoTag#black,Head_to_Body,7410,3904.1424736293634,1652.932860461724,5
12,ArUcoTag#purple,ArUcoTag#black,Head_to_Body,7411,3915.6924318651786,1662.2782346851122,5
13,ArUcoTag#purple,ArUcoTag#black,Head_to_Body,9047,3405.0514989927783,1007.7160542401392,6
14,ArUcoTag#purple,ArUcoTag#black,Head_to_Body,9063,3423.1939642920174,977.3334598216748,6
15,ArUcoTag#purple,ArUcoTag#black,Head_to_Body,9073,3634.693945506531,1041.776106001373,6
16,ArUcoTag#purple,ArUcoTag#black,Head_to_Body,9079,3979.31512569604,1010.7800466952748,6
17,ArUcoTag#purple,ArUcoTag#black,Head_to_Body,9084,3458.135018347164,934.546723860133,6
18,ArUcoTag#purple,ArUcoTag#black,Head_to_Body,9109,3633.037089421492,992.2567820833584,7
19,ArUcoTag#purple,ArUcoTag#black,Head_to_Body,9112,3498.6932308346327,1001.9587765436372,7
20,ArUcoTag#purple,ArUcoTag#black,Head_to_Body,9116,3553.816810813601,1064.2099393077392,7
21,ArUcoTag#purple,ArUcoTag#black,Head_to_Body,9118,3718.333061916303,975.3451841154464,7
22,ArUcoTag#purple,ArUcoTag#black,Head_to_Body,9119,3775.322758956372,1054.12398632079,7
23,ArUcoTag#purple,ArUcoTag#black,Head_to_Body,9121,3708.636050257122,1052.8892291112495,7
24,ArUcoTag#purple,ArUcoTag#black,Head_to_Body,9130,3717.117518724026,966.614332006665,7
25,ArUcoTag#purple,ArUcoTag#black,Head_to_Body,9131,3735.4702978422015,981.7620172588609,7
26,ArUcoTag#purple,ArUcoTag#black,Head_to_Body,9132,3718.616927095632,957.395256754194,7
9,ArUcoTag#black,ArUcoTag#purple,Head_to_Body,9137,3371.389797861245,870.9840279545627,4
10,ArUcoTag#black,ArUcoTag#purple,Head_to_Body,9138,3681.8789862258873,934.032777836087,4
