,Origin interactor,Destination interactor,Interaction Name,Interaction Frame,Destination Area,Origin Area,Bout
0,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,905,1110.9329985754484,833.9783665839892,1
1,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,907,1117.0255826652085,857.9737438058606,1
2,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,912,1085.737644971657,1089.287256027712,1
3,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,916,1050.1804849377263,1054.4398733157727,1
4,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,917,1134.4308851567926,1044.9155278076018,1
5,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,918,1088.0142757279916,1032.7331472513788,1
6,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,920,1093.835296823843,934.7816257428098,1
7,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,921,1007.606313597911,893.3685089527911,1
8,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,923,1022.5534091831024,858.1783057253733,1
9,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,924,1004.4960543674204,862.8581622794753,1
10,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,925,986.160710573254,827.7713483031724,1
11,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,926,1089.4323269655806,883.1745570369176,1
12,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,928,1114.608399844495,835.6638473405922,1
13,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,929,1130.3257197722348,897.9108709686442,1
14,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,930,1152.1101423865791,869.2011187165709,1
15,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,931,1055.541563052752,804.2502928438807,1
16,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,934,1030.952013725366,800.9152638930979,1
17,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,935,1026.6058785259097,840.829041041766,1
18,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,960,1015.5649674060548,831.2154311179665,2
19,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,961,1030.1397026359653,810.7319817427589,2
20,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,962,1065.339016213461,892.4807469248273,2
21,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,963,1094.5384732391133,883.1229545034055,2
22,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,2076,853.767631015658,1539.6485920959096,3
23,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,2078,823.122886025985,1464.9444062002813,3
24,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,2550,1069.8588534856217,2433.953585179836,4
25,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,5674,1096.7627027283738,1026.7203613794763,5
26,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,5699,941.8361764544968,1044.1164130754871,6
27,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,5746,951.2305727703124,957.8790131647928,7
28,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,5747,960.4507891236184,933.7081757256824,7
29,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,5753,934.5987801850345,862.0052770362591,7
30,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,5754,1000.2094853233682,869.2647254327559,7
31,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,5755,945.6974015213652,1128.3280626012372,7
32,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,5756,1002.9034006209206,1054.4238011671096,7
33,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,5758,1023.4422233821692,902.172483052672,7
34,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,5759,1014.6609910462578,870.1119018243854,7
35,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,5761,992.171920927634,787.5364271757061,7
36,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,5788,1012.620998680266,822.8992984513181,8
37,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,10101,875.5281106693309,967.9305590969162,9
38,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,15080,1020.0085112954488,958.51235131029,10
39,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,15081,920.6939655040354,926.2109284512288,10
40,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,15082,979.6221232433384,1014.2678488564188,10
41,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,15083,1040.0189992694006,984.3741779017,10
42,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,15084,1024.5505379377505,1002.500922395988,10
43,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,15085,1010.583946398088,999.6050023400372,10
44,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,15086,1061.0161924955796,996.3956445762396,10
45,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,15093,944.296940886182,1085.145072336273,10
46,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,15103,950.3622133631364,977.9447110027844,10
47,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,15104,902.8040828640144,951.6241942707125,10
48,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,15126,1175.143259454185,1030.0944207097868,11
49,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,15127,1236.1909715869626,1030.7794571738652,11
50,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,15158,1072.071380356532,1056.332312898882,12
51,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,15160,993.4853934668683,1125.9819497605556,12
