,Origin interactor,Destination interactor,Interaction Name,Interaction Frame,Destination Area,Origin Area,Bout
0,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,1300,952.4954425504192,1085.830472687503,1
1,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,1301,967.4858236748108,1074.450087364265,1
2,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,1351,1076.6619166100986,1020.8297649019772,2
3,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,1352,1032.5873633832716,1037.1926470769529,2
4,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,1355,1026.3619387753054,916.9340329484124,2
5,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,1356,944.8368542296027,916.3885191035736,2
6,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,1357,992.0822539641983,935.1986246042,2
7,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,1367,995.0762102626312,1059.8751134823883,2
8,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,1375,1026.491297928947,968.4636526856042,2
9,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,6739,964.0756377198228,975.4717255743784,3
10,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,6742,1026.7833790880748,878.8536516813994,3
11,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,6743,907.1812350168608,716.7640446134138,3
12,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,7707,879.5198923050096,956.6169929077362,4
13,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,7708,866.5275019460074,1194.8997700486227,4
14,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,7709,907.8331262022124,1240.8638315138062,4
15,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,7711,1015.4371901370056,937.5397006411748,4
16,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,10388,1048.768876863636,970.085550072896,5
17,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,10412,961.2988862993128,983.1046621511606,6
18,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,10414,1022.0361191896296,1223.5340141346455,6
19,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,10420,977.1373990100186,1251.3782161088832,6
20,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,10426,992.4805952557664,978.6943881893354,6
21,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,10427,989.2245358446193,848.5885409184276,6
22,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,10428,1027.0288490334822,964.600115087086,6
23,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,10429,1027.1109167114817,981.3687176383488,6
24,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,10430,1059.2737809879657,1235.661023955099,6
25,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,10431,1101.7443980985772,1159.5129712103549,6
26,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,10432,931.209861360504,1034.48037929026,6
27,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,10433,1047.8567966390628,993.3075629294468,6
28,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,10434,1072.2209959411166,1228.3953294910648,6
29,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,10435,1015.4344715191734,967.7739214030062,6
30,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,10436,953.5524080384783,905.781603157921,6
31,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,10437,845.0826789250966,952.5293799792826,6
32,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,10438,920.2985475081616,933.8008118698124,6
33,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,10439,938.403382255284,972.3663517824712,6
34,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,10445,1037.4982287665773,977.7033783199172,6
35,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,10446,1126.6271395777258,1039.9480109180497,6
36,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,10448,948.276641586067,944.8200479183884,6
37,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,11686,950.8161038551452,1005.283794704463,7
38,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,11700,888.6763077451396,1050.930625065974,7
39,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,11702,879.1256433212457,1066.7724389099883,7
40,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,11705,851.855381439072,1046.5197549354832,7
41,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,11710,876.5192465664816,1165.6816832620675,7
42,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,11711,945.9542042422804,973.9991272406568,7
43,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,11712,1034.1575033482384,1026.6028083883032,7
44,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,11714,1026.328110893258,1019.8064611947422,7
45,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,11715,963.8832175112389,1210.3464042877224,7
46,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,11716,964.5685532345514,1313.8480773881895,7
47,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,11719,874.6382516340818,1325.0526046647526,7
48,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,11720,868.4850621436341,1227.7832885725284,7
49,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,11721,895.0670944028334,1143.8253660259295,7
50,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,11722,889.5196679205254,1241.8835567042188,7
51,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,12547,943.2636148615478,1055.3844542394822,8
52,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,12551,928.6824485170245,1086.3793010584236,8
53,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,12951,1023.2453631258346,934.797241989382,9
54,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,12953,881.7859847238379,938.9574169771976,9
55,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,12954,967.2366915873536,923.3736610178544,9
56,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,12957,1072.1138201429887,949.7989360762448,9
57,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,12958,989.5386663913348,1010.8326350713968,9
58,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,16796,911.3741440335572,926.8683722688128,10
59,ArUcoTag#black,ArUcoTag#purple,Head_to_Head,16799,950.5724831413036,1041.3822502330547,10
